premise_1,premise_2,inferred,support_count
hope LocatedNear pray,pray Causes feel safe,hope Causes feel safe,1
hope LocatedNear pray,pray Causes feel relieve,hope Causes feel relieve,1
hope LocatedNear pray,pray Causes relief,hope Causes relief,1
hope LocatedNear pray,pray Causes feel calm,hope Causes feel calm,1
hope LocatedNear pray,pray Causes peaceful mind,hope Causes peaceful mind,1
hope LocatedNear pray,pray Causes feel better that's,hope Causes feel better that's,1
hope LocatedNear pray,pray Causes zero,hope Causes zero,1
hope LocatedNear pray,pray Causes waste time,hope Causes waste time,1
hope LocatedNear pray,pray Causes lord hear,hope Causes lord hear,1
please LocatedNear thank,thank Causes welcome,please Causes welcome,1
please LocatedNear thank,thank Causes person smile,please Causes person smile,1
please LocatedNear thank,thank Causes goodwill,please Causes goodwill,1
please LocatedNear thank,thank Causes smila,please Causes smila,1
please LocatedNear thank,thank Causes grateful,please Causes grateful,1
please LocatedNear thank,thank Causes peace,please Causes peace,1
please LocatedNear thank,thank Causes feel appreciate,please Causes feel appreciate,1
please LocatedNear thank,thank Causes thank return,please Causes thank return,1
please LocatedNear thank,thank Causes smile,please Causes smile,1
please LocatedNear thank,thank Causes good feeling,please Causes good feeling,1
please LocatedNear thank,thank Causes tear,please Causes tear,1
please LocatedNear thank,thank Causes feel good,please Causes feel good,1
please LocatedNear thank,thank Causes gratitute,please Causes gratitute,1
please LocatedNear thank,thank Causes feel worthiness,please Causes feel worthiness,1
please LocatedNear thank,thank Causes response welcome,please Causes response welcome,1
please LocatedNear thank,thank Causes emotion,please Causes emotion,1
please LocatedNear thank,thank Causes flatter person,please Causes flatter person,1
please LocatedNear thank,thank Causes please,please Causes please,1
please LocatedNear thank,thank Causes joy,please Causes joy,1
please LocatedNear thank,thank Causes make both feel good,please Causes make both feel good,1
please LocatedNear thank,thank Causes embarrassment,please Causes embarrassment,1
please LocatedNear thank,thank Causes communicate feel appreciation,please Causes communicate feel appreciation,1
please LocatedNear thank,thank Causes sincere appreciation,please Causes sincere appreciation,1
please LocatedNear thank,thank Causes experience gratitude,please Causes experience gratitude,1
please LocatedNear thank,thank Causes consider polite,please Causes consider polite,1
please LocatedNear thank,thank Causes reward,please Causes reward,1
please LocatedNear thank,thank Causes share good feeling,please Causes share good feeling,1
please LocatedNear thank,thank Causes courtesy perform,please Causes courtesy perform,1
please LocatedNear thank,thank Causes act politeness,please Causes act politeness,1
please LocatedNear thank,thank Causes make feel appreciate,please Causes make feel appreciate,1
please LocatedNear thank,thank Causes person reply welcome,please Causes person reply welcome,1
please LocatedNear thank,thank Causes soften heart,please Causes soften heart,1
please LocatedNear thank,thank Causes reciprocal thank,please Causes reciprocal thank,1
please LocatedNear thank,thank Causes mutual gratitude,please Causes mutual gratitude,1
please LocatedNear thank,thank Causes not piss off,please Causes not piss off,1
like LocatedNear love,love Causes person act strangely,like Causes person act strangely,1
like LocatedNear love,love Causes pain,like Causes pain,1
like LocatedNear love,love Causes death,like Causes death,1
like LocatedNear love,love Causes person enjoy together,like Causes person enjoy together,1
like LocatedNear love,love Causes pain suffer,like Causes pain suffer,1
like LocatedNear love,love Causes belief,like Causes belief,1
like LocatedNear love,love Causes learn,like Causes learn,1
like LocatedNear love,love Causes understand,like Causes understand,1
like LocatedNear love,love Causes happiness,like Causes happiness,1
like LocatedNear love,love Causes envision beautiful world,like Causes envision beautiful world,1
like LocatedNear love,love Causes baby born,like Causes baby born,1
like LocatedNear love,love Causes despair,like Causes despair,1
like LocatedNear love,love Causes poverty,like Causes poverty,1
like LocatedNear love,love Causes child,like Causes child,1
like LocatedNear love,love Causes pretty,like Causes pretty,1
like LocatedNear love,love Causes stupid,like Causes stupid,1
surf LocatedNear internet,internet Causes waste time,surf Causes waste time,1
full LocatedNear food,food Causes upset stomach,full Causes upset stomach,1
full LocatedNear food,food Causes become little hungry,full Causes become little hungry,1
full LocatedNear food,food Causes no long hungry,full Causes no long hungry,1
full LocatedNear food,food Causes not starve,full Causes not starve,1
full LocatedNear food,food Causes not fear hunger,full Causes not fear hunger,1
full LocatedNear food,food Causes get fat,full Causes get fat,1
full LocatedNear food,food Causes aren't hungry,full Causes aren't hungry,1
full LocatedNear food,food Causes eat better,full Causes eat better,1
full LocatedNear food,food Causes feel fullness,full Causes feel fullness,1
full LocatedNear food,food Causes sometimes gain weight,full Causes sometimes gain weight,1
full LocatedNear food,food Causes feel little hungry,full Causes feel little hungry,1
full LocatedNear food,food Causes not hungry,full Causes not hungry,1
full LocatedNear food,food Causes feel full,full Causes feel full,1
full LocatedNear food,food Causes weight gain,full Causes weight gain,1
full LocatedNear food,food Causes full,full Causes full,1
full LocatedNear food,food Causes dirt,full Causes dirt,1
full LocatedNear food,food Causes gas,full Causes gas,1
full LocatedNear food,food Causes reduce hunger,full Causes reduce hunger,1
fraud LocatedNear cheat,cheat Causes get catch,fraud Causes get catch,1
immortality LocatedNear vampire,vampire Causes fear,immortality Causes fear,1
rifle LocatedNear hunt,hunt Causes shoot duck,rifle Causes shoot duck,1
away LocatedNear nothing,nothing Causes nothing done,away Causes nothing done,1
bite LocatedNear computer,computer Causes learn,bite Causes learn,1
bite LocatedNear computer,computer Causes end workday,bite Causes end workday,1
bite LocatedNear computer,computer Causes injury,bite Causes injury,1
degree LocatedNear graduate,graduate Causes get job,degree Causes get job,1
degree LocatedNear desk,desk Causes fun,degree Causes fun,1
tear LocatedNear eye,eye Causes entertainment,tear Causes entertainment,1
bubble LocatedNear bath,bath Causes rash,bubble Causes rash,1
bubble LocatedNear bath,bath Causes drown,bubble Causes drown,1
bubble LocatedNear bath,bath Causes human body becokme clean,bubble Causes human body becokme clean,1
bubble LocatedNear bath,bath Causes become clean,bubble Causes become clean,1
bubble LocatedNear bath,bath Causes become wet,bubble Causes become wet,1
bubble LocatedNear bath,bath Causes muscle relax,bubble Causes muscle relax,1
bubble LocatedNear bath,bath Causes use soap,bubble Causes use soap,1
bubble LocatedNear bath,bath Causes get wet clean,bubble Causes get wet clean,1
bubble LocatedNear bath,bath Causes skin little oil,bubble Causes skin little oil,1
bubble LocatedNear bath,bath Causes use lot water,bubble Causes use lot water,1
bubble LocatedNear bath,bath Causes skin wrinkle up temporarily,bubble Causes skin wrinkle up temporarily,1
bubble LocatedNear bath,bath Causes run out soap,bubble Causes run out soap,1
bubble LocatedNear bath,bath Causes exfoliation,bubble Causes exfoliation,1
bubble LocatedNear bath,bath Causes body smell sweet,bubble Causes body smell sweet,1
bubble LocatedNear bath,bath Causes clean baby,bubble Causes clean baby,1
bubble LocatedNear bath,bath Causes orgasm,bubble Causes orgasm,1
bubble LocatedNear bath,bath Causes get cleaner,bubble Causes get cleaner,1
bubble LocatedNear bath,bath Causes cleanse relaxation,bubble Causes cleanse relaxation,1
bubble LocatedNear bath,bath Causes tension ease,bubble Causes tension ease,1
bubble LocatedNear bath,bath Causes need towel,bubble Causes need towel,1
bubble LocatedNear bath,bath Causes nice warm,bubble Causes nice warm,1
bubble LocatedNear bath,bath Causes make yourself clean,bubble Causes make yourself clean,1
bubble LocatedNear bath,bath Causes use water,bubble Causes use water,1
bubble LocatedNear bath,bath Causes wetness,bubble Causes wetness,1
bubble LocatedNear bath,bath Causes relax muscle,bubble Causes relax muscle,1
bubble LocatedNear bath,bath Causes loosen muscle,bubble Causes loosen muscle,1
bubble LocatedNear bath,bath Causes smell sweet,bubble Causes smell sweet,1
bubble LocatedNear bath,bath Causes cleanness,bubble Causes cleanness,1
bubble LocatedNear bath,bath Causes smell little,bubble Causes smell little,1
bubble LocatedNear bath,bath Causes will drown,bubble Causes will drown,1
bubble LocatedNear bath,bath Causes relaxation,bubble Causes relaxation,1
bubble LocatedNear bath,bath Causes not fuck smell,bubble Causes not fuck smell,1
bubble LocatedNear bath,bath Causes dry skin,bubble Causes dry skin,1
bubble LocatedNear bath,bath Causes wrinkle skin,bubble Causes wrinkle skin,1
bubble LocatedNear bath,bath Causes dirt go away,bubble Causes dirt go away,1
bubble LocatedNear bath,bath Causes wet tub,bubble Causes wet tub,1
bubble LocatedNear bath,bath Causes seen naked,bubble Causes seen naked,1
bubble LocatedNear bath,bath Causes relaxation cleanliness,bubble Causes relaxation cleanliness,1
bubble LocatedNear bath,bath Causes wet skin,bubble Causes wet skin,1
bubble LocatedNear bath,bath Causes dirt remove pore,bubble Causes dirt remove pore,1
bubble LocatedNear bath,bath Causes clean relax,bubble Causes clean relax,1
bubble LocatedNear bath,bath Causes bath while seat,bubble Causes bath while seat,1
bubble LocatedNear bath,bath Causes get dog clean,bubble Causes get dog clean,1
bubble LocatedNear bath,bath Causes nudity,bubble Causes nudity,1
bubble LocatedNear bath,bath Causes refresh feel,bubble Causes refresh feel,1
bubble LocatedNear bath,bath Causes clean smell good,bubble Causes clean smell good,1
bubble LocatedNear bath,bath Causes soft skin,bubble Causes soft skin,1
bubble LocatedNear bath,bath Causes ring around tub,bubble Causes ring around tub,1
bubble LocatedNear bath,bath Causes body freshness,bubble Causes body freshness,1
bubble LocatedNear bath,bath Causes get fresh,bubble Causes get fresh,1
bubble LocatedNear bath,bath Causes personal cleanliness,bubble Causes personal cleanliness,1
bubble LocatedNear bath,bath Causes hygeine improve,bubble Causes hygeine improve,1
bubble LocatedNear bath,bath Causes clear,bubble Causes clear,1
bubble LocatedNear bath,bath Causes clean skin,bubble Causes clean skin,1
bubble LocatedNear bath,bath Causes time,bubble Causes time,1
bubble LocatedNear bath,bath Causes fairy tale,bubble Causes fairy tale,1
bubble LocatedNear bath,bath Causes python,bubble Causes python,1
bubble LocatedNear bath,bath Causes feel contentment,bubble Causes feel contentment,1
frost LocatedNear cold weather,cold weather Causes frostbite,frost Causes frostbite,1
frost LocatedNear cold weather,cold weather Causes cold,frost Causes cold,1
explain LocatedNear learn,learn Causes open mind,explain Causes open mind,1
explain LocatedNear learn,learn Causes get smart,explain Causes get smart,1
explain LocatedNear learn,learn Causes pride,explain Causes pride,1
explain LocatedNear learn,learn Causes graduate school,explain Causes graduate school,1
explain LocatedNear learn,learn Causes act smart,explain Causes act smart,1
explain LocatedNear learn,learn Causes dysfunction,explain Causes dysfunction,1
explain LocatedNear learn,learn Causes headache,explain Causes headache,1
explain LocatedNear learn,learn Causes acquisition great knowledge,explain Causes acquisition great knowledge,1
explain LocatedNear learn,learn Causes know much,explain Causes know much,1
explain LocatedNear learn,learn Causes expansion idea knowledge,explain Causes expansion idea knowledge,1
explain LocatedNear learn,learn Causes intelligence,explain Causes intelligence,1
explain LocatedNear learn,learn Causes get good job,explain Causes get good job,1
explain LocatedNear learn,learn Causes distress,explain Causes distress,1
explain LocatedNear learn,learn Causes pain,explain Causes pain,1
explain LocatedNear learn,learn Causes overconfidence,explain Causes overconfidence,1
explain LocatedNear learn,learn Causes new behavior pattern,explain Causes new behavior pattern,1
explain LocatedNear learn,learn Causes intelligencde,explain Causes intelligencde,1
explain LocatedNear learn,learn Causes try new,explain Causes try new,1
explain LocatedNear learn,learn Causes feel reawaken,explain Causes feel reawaken,1
explain LocatedNear learn,learn Causes good,explain Causes good,1
explain LocatedNear learn,learn Causes lifestyle change,explain Causes lifestyle change,1
explain LocatedNear learn,learn Causes realis truth,explain Causes realis truth,1
explain LocatedNear learn,learn Causes effectiveness,explain Causes effectiveness,1
explain LocatedNear learn,learn Causes explore new frontier,explain Causes explore new frontier,1
explain LocatedNear learn,learn Causes add knowledge,explain Causes add knowledge,1
explain LocatedNear learn,learn Causes become intelligent,explain Causes become intelligent,1
explain LocatedNear learn,learn Causes person give up superstition,explain Causes person give up superstition,1
explain LocatedNear learn,learn Causes close mind,explain Causes close mind,1
explain LocatedNear learn,learn Causes parasite,explain Causes parasite,1
explain LocatedNear learn,learn Causes praise,explain Causes praise,1
explain LocatedNear learn,learn Causes enlightenment,explain Causes enlightenment,1
explain LocatedNear learn,learn Causes learn new,explain Causes learn new,1
tablespoon LocatedNear bake,bake Causes burn cake,tablespoon Causes burn cake,1
microscope LocatedNear bacterium,bacterium Causes tooth decay,microscope Causes tooth decay,1
microscope LocatedNear bacterium,bacterium Causes infection cut,microscope Causes infection cut,1
microscope LocatedNear bacterium,bacterium Causes stink,microscope Causes stink,1
harvest LocatedNear fall,fall Causes get up,harvest Causes get up,1
harvest LocatedNear fall,fall Causes skin knee,harvest Causes skin knee,1
harvest LocatedNear fall,fall Causes broken bone,harvest Causes broken bone,1
harvest LocatedNear fall,fall Causes reach ground,harvest Causes reach ground,1
harvest LocatedNear fall,fall Causes injury,harvest Causes injury,1
harvest LocatedNear fall,fall Causes damage body,harvest Causes damage body,1
harvest LocatedNear fall,fall Causes bruise ego,harvest Causes bruise ego,1
harvest LocatedNear fall,fall Causes laceration,harvest Causes laceration,1
harvest LocatedNear fall,fall Causes conformity gravity,harvest Causes conformity gravity,1
harvest LocatedNear fall,fall Causes contact,harvest Causes contact,1
harvest LocatedNear fall,fall Causes gravity kick,harvest Causes gravity kick,1
harvest LocatedNear fall,fall Causes extensive bruise,harvest Causes extensive bruise,1
harvest LocatedNear fall,fall Causes lose memory,harvest Causes lose memory,1
defeat LocatedNear win,win Causes guilt,defeat Causes guilt,1
defeat LocatedNear win,win Causes generousity,defeat Causes generousity,1
defeat LocatedNear win,win Causes beingcongratulate,defeat Causes beingcongratulate,1
napkin LocatedNear food,food Causes upset stomach,napkin Causes upset stomach,1
napkin LocatedNear food,food Causes become little hungry,napkin Causes become little hungry,1
napkin LocatedNear food,food Causes no long hungry,napkin Causes no long hungry,1
napkin LocatedNear food,food Causes not starve,napkin Causes not starve,1
napkin LocatedNear food,food Causes not fear hunger,napkin Causes not fear hunger,1
napkin LocatedNear food,food Causes get fat,napkin Causes get fat,1
napkin LocatedNear food,food Causes aren't hungry,napkin Causes aren't hungry,1
napkin LocatedNear food,food Causes eat better,napkin Causes eat better,1
napkin LocatedNear food,food Causes feel fullness,napkin Causes feel fullness,1
napkin LocatedNear food,food Causes sometimes gain weight,napkin Causes sometimes gain weight,1
napkin LocatedNear food,food Causes feel little hungry,napkin Causes feel little hungry,1
napkin LocatedNear food,food Causes not hungry,napkin Causes not hungry,1
napkin LocatedNear food,food Causes feel full,napkin Causes feel full,1
napkin LocatedNear food,food Causes weight gain,napkin Causes weight gain,1
napkin LocatedNear food,food Causes full,napkin Causes full,1
napkin LocatedNear food,food Causes dirt,napkin Causes dirt,1
napkin LocatedNear food,food Causes gas,napkin Causes gas,1
napkin LocatedNear food,food Causes reduce hunger,napkin Causes reduce hunger,1
napkin LocatedNear meal,meal Causes digestion,napkin Causes digestion,1
napkin LocatedNear meal,meal Causes full,napkin Causes full,1
coach LocatedNear football,football Causes stress,coach Causes stress,1
whisker LocatedNear cat,cat Causes understand,whisker Causes understand,1
permit LocatedNear drive,drive Causes tunnel vision,permit Causes tunnel vision,1
permit LocatedNear drive,drive Causes chase police,permit Causes chase police,1
permit LocatedNear drive,drive Causes get accident,permit Causes get accident,1
permit LocatedNear drive,drive Causes change location,permit Causes change location,1
permit LocatedNear drive,drive Causes injury,permit Causes injury,1
permit LocatedNear drive,drive Causes use gas,permit Causes use gas,1
permit LocatedNear drive,drive Causes boredom,permit Causes boredom,1
permit LocatedNear drive,drive Causes arrive destination,permit Causes arrive destination,1
permit LocatedNear drive,drive Causes tension headache,permit Causes tension headache,1
permit LocatedNear drive,drive Causes death,permit Causes death,1
permit LocatedNear drive,drive Causes traffic jam,permit Causes traffic jam,1
permit LocatedNear drive,drive Causes may die,permit Causes may die,1
permit LocatedNear drive,drive Causes car sickness,permit Causes car sickness,1
permit LocatedNear drive,drive Causes become lazy,permit Causes become lazy,1
permit LocatedNear drive,drive Causes road-head,permit Causes road-head,1
permit LocatedNear drive,drive Causes crash car,permit Causes crash car,1
permit LocatedNear drive,drive Causes get place another,permit Causes get place another,1
permit LocatedNear drive,drive Causes go fast walk,permit Causes go fast walk,1
permit LocatedNear drive,drive Causes vehicle collision,permit Causes vehicle collision,1
permit LocatedNear drive,drive Causes tire wear,permit Causes tire wear,1
permit LocatedNear drive,drive Causes fatigue,permit Causes fatigue,1
permit LocatedNear drive,drive Causes lack fuel,permit Causes lack fuel,1
permit LocatedNear drive,drive Causes injury wreck,permit Causes injury wreck,1
permit LocatedNear drive,drive Causes gas combust,permit Causes gas combust,1
permit LocatedNear drive,drive Causes engine heat,permit Causes engine heat,1
permit LocatedNear drive,drive Causes engine ignite,permit Causes engine ignite,1
permit LocatedNear drive,drive Causes ignition engage,permit Causes ignition engage,1
permit LocatedNear drive,drive Causes wheel turn,permit Causes wheel turn,1
permit LocatedNear drive,drive Causes scene flash,permit Causes scene flash,1
permit LocatedNear drive,drive Causes cause car move,permit Causes cause car move,1
permit LocatedNear drive,drive Causes traffic accident,permit Causes traffic accident,1
sunshine LocatedNear sun,sun Causes light,sunshine Causes light,1
sunshine LocatedNear sun,sun Causes heat,sunshine Causes heat,1
sunshine LocatedNear sun,sun Causes wrinkle,sunshine Causes wrinkle,1
sunshine LocatedNear sun,sun Causes sunburn,sunshine Causes sunburn,1
sunshine LocatedNear sun,sun Causes life earth,sunshine Causes life earth,1
sunshine LocatedNear sun,sun Causes sun tan,sunshine Causes sun tan,1
graphite LocatedNear pencil,pencil Causes stress,graphite Causes stress,1
graphite LocatedNear pencil,pencil Causes boredom,graphite Causes boredom,1
salary LocatedNear work,work Causes produce,salary Causes produce,1
salary LocatedNear work,work Causes become bore,salary Causes become bore,1
salary LocatedNear work,work Causes creation,salary Causes creation,1
salary LocatedNear work,work Causes exhaustion,salary Causes exhaustion,1
salary LocatedNear work,work Causes fatigue,salary Causes fatigue,1
salary LocatedNear work,work Causes earn paycheck,salary Causes earn paycheck,1
salary LocatedNear work,work Causes make enough money fee yourself,salary Causes make enough money fee yourself,1
salary LocatedNear work,work Causes body become tire,salary Causes body become tire,1
salary LocatedNear work,work Causes bank account increase,salary Causes bank account increase,1
salary LocatedNear work,work Causes prosperity,salary Causes prosperity,1
salary LocatedNear work,work Causes sense accomplishment,salary Causes sense accomplishment,1
salary LocatedNear work,work Causes reward,salary Causes reward,1
salary LocatedNear work,work Causes frustration,salary Causes frustration,1
salary LocatedNear work,work Causes experience,salary Causes experience,1
salary LocatedNear work,work Causes produce product,salary Causes produce product,1
salary LocatedNear work,work Causes result,salary Causes result,1
salary LocatedNear work,work Causes boredom,salary Causes boredom,1
salary LocatedNear work,work Causes stress irritation,salary Causes stress irritation,1
salary LocatedNear work,work Causes work done,salary Causes work done,1
salary LocatedNear work,work Causes blister,salary Causes blister,1
salary LocatedNear work,work Causes project finish,salary Causes project finish,1
salary LocatedNear work,work Causes work stress,salary Causes work stress,1
salary LocatedNear work,work Causes rich rich,salary Causes rich rich,1
salary LocatedNear work,work Causes finish task,salary Causes finish task,1
salary LocatedNear work,work Causes better self-esteem,salary Causes better self-esteem,1
salary LocatedNear work,work Causes waste life,salary Causes waste life,1
salary LocatedNear work,work Causes tiredness,salary Causes tiredness,1
salary LocatedNear work,work Causes hunger,salary Causes hunger,1
salary LocatedNear work,work Causes feel exhaust,salary Causes feel exhaust,1
salary LocatedNear work,work Causes buy house,salary Causes buy house,1
salary LocatedNear work,work Causes get marry,salary Causes get marry,1
salary LocatedNear work,work Causes buy new car,salary Causes buy new car,1
salary LocatedNear work,work Causes go dinner,salary Causes go dinner,1
salary LocatedNear work,work Causes make,salary Causes make,1
flask LocatedNear alcohol,alcohol Causes dizziness dizziness cause accident,flask Causes dizziness dizziness cause accident,1
flask LocatedNear alcohol,alcohol Causes drunkenness,flask Causes drunkenness,1
flask LocatedNear alcohol,alcohol Causes hangover,flask Causes hangover,1
flask LocatedNear alcohol,alcohol Causes amnesia,flask Causes amnesia,1
flask LocatedNear alcohol,alcohol Causes brewer droop,flask Causes brewer droop,1
flask LocatedNear alcohol,alcohol Causes damage body,flask Causes damage body,1
flask LocatedNear alcohol,alcohol Causes stupid,flask Causes stupid,1
far LocatedNear nothing,nothing Causes nothing done,far Causes nothing done,1
ash LocatedNear fire,fire Causes pain,ash Causes pain,1
ash LocatedNear fire,fire Causes oxidize,ash Causes oxidize,1
ash LocatedNear fire,fire Causes firefighter go action,ash Causes firefighter go action,1
ash LocatedNear fire,fire Causes melt,ash Causes melt,1
ash LocatedNear fire,fire Causes anomalous behaviour,ash Causes anomalous behaviour,1
escape LocatedNear fire,fire Causes pain,escape Causes pain,1
escape LocatedNear fire,fire Causes oxidize,escape Causes oxidize,1
escape LocatedNear fire,fire Causes firefighter go action,escape Causes firefighter go action,1
escape LocatedNear fire,fire Causes melt,escape Causes melt,1
escape LocatedNear fire,fire Causes anomalous behaviour,escape Causes anomalous behaviour,1
shiver LocatedNear cold weather,cold weather Causes frostbite,shiver Causes frostbite,1
shiver LocatedNear cold weather,cold weather Causes cold,shiver Causes cold,1
bribe LocatedNear money,money Causes greed,bribe Causes greed,1
bribe LocatedNear money,money Causes debt,bribe Causes debt,1
bribe LocatedNear money,money Causes happiness,bribe Causes happiness,1
bribe LocatedNear money,money Causes little money,bribe Causes little money,1
bribe LocatedNear money,money Causes stress,bribe Causes stress,1
bandage LocatedNear wind,wind Causes wave,bandage Causes wave,1
bandage LocatedNear wind,wind Causes window rattle,bandage Causes window rattle,1
witness LocatedNear crime,crime Causes punishment offender,witness Causes punishment offender,1
report LocatedNear desk,desk Causes fun,report Causes fun,1
cheek LocatedNear eye,eye Causes entertainment,cheek Causes entertainment,1
cockpit LocatedNear airplane,airplane Causes panic,cockpit Causes panic,1
scab LocatedNear wind,wind Causes wave,scab Causes wave,1
scab LocatedNear wind,wind Causes window rattle,scab Causes window rattle,1
press LocatedNear newspaper,newspaper Causes pain,press Causes pain,1
press LocatedNear newspaper,newspaper Causes injury,press Causes injury,1
council LocatedNear government,government Causes organize society,council Causes organize society,1
edge LocatedNear fall,fall Causes get up,edge Causes get up,1
edge LocatedNear fall,fall Causes skin knee,edge Causes skin knee,1
edge LocatedNear fall,fall Causes broken bone,edge Causes broken bone,1
edge LocatedNear fall,fall Causes reach ground,edge Causes reach ground,1
edge LocatedNear fall,fall Causes injury,edge Causes injury,1
edge LocatedNear fall,fall Causes damage body,edge Causes damage body,1
edge LocatedNear fall,fall Causes bruise ego,edge Causes bruise ego,1
edge LocatedNear fall,fall Causes laceration,edge Causes laceration,1
edge LocatedNear fall,fall Causes conformity gravity,edge Causes conformity gravity,1
edge LocatedNear fall,fall Causes contact,edge Causes contact,1
edge LocatedNear fall,fall Causes gravity kick,edge Causes gravity kick,1
edge LocatedNear fall,fall Causes extensive bruise,edge Causes extensive bruise,1
edge LocatedNear fall,fall Causes lose memory,edge Causes lose memory,1
edge LocatedNear end,end Causes sadness,edge Causes sadness,1
now LocatedNear time,time Causes learn,now Causes learn,1
now LocatedNear time,time Causes wet,now Causes wet,1
only LocatedNear alone,alone Causes get lonely,only Causes get lonely,1
only LocatedNear alone,alone Causes lonliness,only Causes lonliness,1
only LocatedNear alone,alone Causes serenity,only Causes serenity,1
only LocatedNear alone,alone Causes depression,only Causes depression,1
spark LocatedNear fire,fire Causes pain,spark Causes pain,1
spark LocatedNear fire,fire Causes oxidize,spark Causes oxidize,1
spark LocatedNear fire,fire Causes firefighter go action,spark Causes firefighter go action,1
spark LocatedNear fire,fire Causes melt,spark Causes melt,1
spark LocatedNear fire,fire Causes anomalous behaviour,spark Causes anomalous behaviour,1
recent LocatedNear time,time Causes learn,recent Causes learn,1
recent LocatedNear time,time Causes wet,recent Causes wet,1
manure LocatedNear cow,cow Causes moo,manure Causes moo,1
belief LocatedNear god,god Causes miracle,belief Causes miracle,1
belief LocatedNear god,god Causes inscrutable,belief Causes inscrutable,1
soot LocatedNear fire,fire Causes pain,soot Causes pain,1
soot LocatedNear fire,fire Causes oxidize,soot Causes oxidize,1
soot LocatedNear fire,fire Causes firefighter go action,soot Causes firefighter go action,1
soot LocatedNear fire,fire Causes melt,soot Causes melt,1
soot LocatedNear fire,fire Causes anomalous behaviour,soot Causes anomalous behaviour,1
platter LocatedNear food,food Causes upset stomach,platter Causes upset stomach,1
platter LocatedNear food,food Causes become little hungry,platter Causes become little hungry,1
platter LocatedNear food,food Causes no long hungry,platter Causes no long hungry,1
platter LocatedNear food,food Causes not starve,platter Causes not starve,1
platter LocatedNear food,food Causes not fear hunger,platter Causes not fear hunger,1
platter LocatedNear food,food Causes get fat,platter Causes get fat,1
platter LocatedNear food,food Causes aren't hungry,platter Causes aren't hungry,1
platter LocatedNear food,food Causes eat better,platter Causes eat better,1
platter LocatedNear food,food Causes feel fullness,platter Causes feel fullness,1
platter LocatedNear food,food Causes sometimes gain weight,platter Causes sometimes gain weight,1
platter LocatedNear food,food Causes feel little hungry,platter Causes feel little hungry,1
platter LocatedNear food,food Causes not hungry,platter Causes not hungry,1
platter LocatedNear food,food Causes feel full,platter Causes feel full,1
platter LocatedNear food,food Causes weight gain,platter Causes weight gain,1
platter LocatedNear food,food Causes full,platter Causes full,1
platter LocatedNear food,food Causes dirt,platter Causes dirt,1
platter LocatedNear food,food Causes gas,platter Causes gas,1
platter LocatedNear food,food Causes reduce hunger,platter Causes reduce hunger,1
comedy LocatedNear club,club Causes study little,comedy Causes study little,1
rub LocatedNear scratch,scratch Causes stop itch,rub Causes stop itch,1
rub LocatedNear scratch,scratch Causes death,rub Causes death,1
contact LocatedNear eye,eye Causes entertainment,contact Causes entertainment,1
ago LocatedNear fairy tale,fairy tale Causes learn,ago Causes learn,1
ago LocatedNear fairy tale,fairy tale Causes understand,ago Causes understand,1
protest LocatedNear government,government Causes organize society,protest Causes organize society,1
burial LocatedNear cemetery,cemetery Causes fun,burial Causes fun,1
cost LocatedNear money,money Causes greed,cost Causes greed,1
cost LocatedNear money,money Causes debt,cost Causes debt,1
cost LocatedNear money,money Causes happiness,cost Causes happiness,1
cost LocatedNear money,money Causes little money,cost Causes little money,1
cost LocatedNear money,money Causes stress,cost Causes stress,1
mist LocatedNear rain,rain Causes flower bloom,mist Causes flower bloom,1
mist LocatedNear rain,rain Causes flood,mist Causes flood,1
mist LocatedNear rain,rain Causes rain drop fall,mist Causes rain drop fall,1
mist LocatedNear rain,rain Causes make ground wet,mist Causes make ground wet,1
mist LocatedNear rain,rain Causes water crop,mist Causes water crop,1
mist LocatedNear rain,rain Causes clothe wet,mist Causes clothe wet,1
mist LocatedNear cloud,cloud Causes shade,mist Causes shade,1
interview LocatedNear talk,talk Causes social life,interview Causes social life,1
interview LocatedNear talk,talk Causes open mouth,interview Causes open mouth,1
interview LocatedNear talk,talk Causes throat pain,interview Causes throat pain,1
interview LocatedNear talk,talk Causes headache,interview Causes headache,1
interview LocatedNear talk,talk Causes hear,interview Causes hear,1
interview LocatedNear talk,talk Causes exchange idea,interview Causes exchange idea,1
interview LocatedNear talk,talk Causes annoy other person,interview Causes annoy other person,1
interview LocatedNear talk,talk Causes increase understand,interview Causes increase understand,1
interview LocatedNear talk,talk Causes distraction,interview Causes distraction,1
interview LocatedNear talk,talk Causes likely response,interview Causes likely response,1
interview LocatedNear talk,talk Causes sore throat,interview Causes sore throat,1
interview LocatedNear talk,talk Causes get know better,interview Causes get know better,1
interview LocatedNear talk,talk Causes not listen,interview Causes not listen,1
interview LocatedNear talk,talk Causes communicate idea experience,interview Causes communicate idea experience,1
interview LocatedNear talk,talk Causes cause air molecule vibrate,interview Causes cause air molecule vibrate,1
interview LocatedNear talk,talk Causes tire,interview Causes tire,1
interview LocatedNear talk,talk Causes rumor spread,interview Causes rumor spread,1
interview LocatedNear talk,talk Causes mind numb boredom,interview Causes mind numb boredom,1
interview LocatedNear talk,talk Causes look like idiot,interview Causes look like idiot,1
interview LocatedNear talk,talk Causes boredom,interview Causes boredom,1
interview LocatedNear talk,talk Causes person insult,interview Causes person insult,1
interview LocatedNear talk,talk Causes obtain information,interview Causes obtain information,1
